"Country","Sector","Year","Value"
"Haiti","Other Fuel Combustion","2006","0.20"
"Haiti","Other Fuel Combustion","2005","0.20"
"Haiti","Other Fuel Combustion","2004","0.20"
"Haiti","Other Fuel Combustion","2003","0.19"
"Haiti","Other Fuel Combustion","2002","0.19"
"Haiti","Other Fuel Combustion","2001","0.19"
"Haiti","Other Fuel Combustion","2000","0.19"
"Haiti","Other Fuel Combustion","1999","0.19"
"Haiti","Other Fuel Combustion","1998","0.19"
"Haiti","Other Fuel Combustion","1997","0.19"
"Haiti","Other Fuel Combustion","1996","0.18"
"Haiti","Other Fuel Combustion","1995","0.18"
"Haiti","Other Fuel Combustion","1993","0.16"
"Haiti","Other Fuel Combustion","1992","0.15"
"Haiti","Other Fuel Combustion","1991","0.15"
"Haiti","Other Fuel Combustion","1990","0.14"
"Albania","Other Fuel Combustion","2018","0.22"
"Albania","Other Fuel Combustion","2017","0.22"
"Albania","Other Fuel Combustion","2016","0.22"
"Albania","Other Fuel Combustion","2015","0.22"
"Albania","Other Fuel Combustion","2014","0.21"
"Albania","Other Fuel Combustion","2013","0.20"
"Albania","Other Fuel Combustion","2012","0.18"
"Albania","Other Fuel Combustion","2010","0.16"
"Albania","Other Fuel Combustion","2009","0.16"
"Albania","Other Fuel Combustion","2005","0.18"
"Albania","Other Fuel Combustion","2002","0.16"
"Albania","Other Fuel Combustion","2001","0.15"
"Albania","Other Fuel Combustion","2000","0.15"
"Albania","Other Fuel Combustion","1999","0.15"
"Albania","Other Fuel Combustion","1998","0.15"
"Albania","Other Fuel Combustion","1997","0.15"
"Albania","Other Fuel Combustion","1996","0.14"
"Albania","Other Fuel Combustion","1995","0.14"
"Albania","Other Fuel Combustion","1993","0.19"
"Albania","Other Fuel Combustion","1992","0.22"
"Albania","Other Fuel Combustion","1991","0.24"
"Albania","Other Fuel Combustion","1990","0.27"
"Slovakia","Other Fuel Combustion","2018","0.22"
"Slovakia","Other Fuel Combustion","2017","0.22"
"Slovakia","Other Fuel Combustion","2016","0.22"
"Slovakia","Other Fuel Combustion","2015","0.24"
"Slovakia","Other Fuel Combustion","2014","0.23"
"Slovakia","Other Fuel Combustion","2013","0.23"
"Slovakia","Other Fuel Combustion","2012","0.25"
"Slovakia","Other Fuel Combustion","2011","0.22"
"Slovakia","Other Fuel Combustion","2010","0.22"
"Slovakia","Other Fuel Combustion","2009","0.22"
"Slovakia","Other Fuel Combustion","2008","0.21"
"Slovakia","Other Fuel Combustion","2007","0.26"
"Slovakia","Other Fuel Combustion","2006","0.29"
"Slovakia","Other Fuel Combustion","2005","0.31"
"Slovakia","Other Fuel Combustion","2004","0.26"
"Slovakia","Other Fuel Combustion","2003","0.23"
"Slovakia","Other Fuel Combustion","2002","0.21"
"Slovakia","Other Fuel Combustion","2001","0.30"
"Slovakia","Other Fuel Combustion","2000","0.28"
"Slovakia","Other Fuel Combustion","1999","0.27"
"Slovakia","Other Fuel Combustion","1998","0.28"
"Slovakia","Other Fuel Combustion","1997","0.34"
"Slovakia","Other Fuel Combustion","1996","0.38"
"Slovakia","Other Fuel Combustion","1995","0.36"
"Slovakia","Other Fuel Combustion","1994","0.35"
"Slovakia","Other Fuel Combustion","1993","0.40"
"Slovakia","Other Fuel Combustion","1992","0.46"
"Slovakia","Other Fuel Combustion","1991","0.51"
"Slovakia","Other Fuel Combustion","1990","0.53"
"Eswatini","Other Fuel Combustion","2018","0.22"
"Eswatini","Other Fuel Combustion","2017","0.21"
"Eswatini","Other Fuel Combustion","2016","0.21"
"Eswatini","Other Fuel Combustion","2015","0.21"
"Eswatini","Other Fuel Combustion","2014","0.20"
"Eswatini","Other Fuel Combustion","2013","0.20"
"Eswatini","Other Fuel Combustion","2012","0.19"
"Eswatini","Other Fuel Combustion","2011","0.19"
"Eswatini","Other Fuel Combustion","2010","0.18"
"Eswatini","Other Fuel Combustion","2009","0.18"
"Eswatini","Other Fuel Combustion","2005","0.16"
"Eswatini","Other Fuel Combustion","2004","0.16"
"Eswatini","Other Fuel Combustion","2003","0.16"
"Eswatini","Other Fuel Combustion","2002","0.16"
"Eswatini","Other Fuel Combustion","2001","0.16"
"Eswatini","Other Fuel Combustion","2000","0.16"
"Eswatini","Other Fuel Combustion","1999","0.15"
"Eswatini","Other Fuel Combustion","1998","0.15"
"Eswatini","Other Fuel Combustion","1997","0.15"
"Eswatini","Other Fuel Combustion","1996","0.15"
"Eswatini","Other Fuel Combustion","1995","0.15"
"Eswatini","Other Fuel Combustion","1994","0.14"
"Eswatini","Other Fuel Combustion","1993","0.13"
"Eswatini","Other Fuel Combustion","1992","0.13"
"Eswatini","Other Fuel Combustion","1991","0.12"
"Eswatini","Other Fuel Combustion","1990","0.11"
"Uruguay","Other Fuel Combustion","2018","0.22"
"Uruguay","Other Fuel Combustion","2017","0.22"
"Uruguay","Other Fuel Combustion","2016","0.23"
"Uruguay","Other Fuel Combustion","2015","0.23"
"Uruguay","Other Fuel Combustion","2014","0.22"
"Uruguay","Other Fuel Combustion","2013","0.22"
"Uruguay","Other Fuel Combustion","2012","0.21"
"Uruguay","Other Fuel Combustion","2011","0.21"
"Uruguay","Other Fuel Combustion","2010","0.20"
"Uruguay","Other Fuel Combustion","2009","0.20"
"Uruguay","Other Fuel Combustion","2008","0.19"
"Uruguay","Other Fuel Combustion","2007","0.18"
"Uruguay","Other Fuel Combustion","2004","0.16"
"Uruguay","Other Fuel Combustion","2003","0.15"
"Uruguay","Other Fuel Combustion","2002","0.14"
"Uruguay","Other Fuel Combustion","2001","0.14"
"Uruguay","Other Fuel Combustion","2000","0.13"
"Uruguay","Other Fuel Combustion","1999","0.16"
"Uruguay","Other Fuel Combustion","1998","0.19"
"Uruguay","Other Fuel Combustion","1997","0.21"
"Uruguay","Other Fuel Combustion","1996","0.24"
"Uruguay","Other Fuel Combustion","1995","0.27"
"Uruguay","Other Fuel Combustion","1994","0.27"
"Uruguay","Other Fuel Combustion","1993","0.26"
"Uruguay","Other Fuel Combustion","1992","0.25"
"Uruguay","Other Fuel Combustion","1991","0.25"
"Uruguay","Other Fuel Combustion","1990","0.24"
"Guinea-Bissau","Other Fuel Combustion","2018","0.21"
"Guinea-Bissau","Other Fuel Combustion","2017","0.21"
"Guinea-Bissau","Other Fuel Combustion","2016","0.21"
"Guinea-Bissau","Other Fuel Combustion","2015","0.20"
"Guinea-Bissau","Other Fuel Combustion","2014","0.20"
"Guinea-Bissau","Other Fuel Combustion","2013","0.20"
"Guinea-Bissau","Other Fuel Combustion","2012","0.20"
"Guinea-Bissau","Other Fuel Combustion","2011","0.19"
"Guinea-Bissau","Other Fuel Combustion","2010","0.19"
"Guinea-Bissau","Other Fuel Combustion","2009","0.19"
"Guinea-Bissau","Other Fuel Combustion","2008","0.18"
"Guinea-Bissau","Other Fuel Combustion","2007","0.18"
"Guinea-Bissau","Other Fuel Combustion","2006","0.18"
"Guinea-Bissau","Other Fuel Combustion","2005","0.18"
"Guinea-Bissau","Other Fuel Combustion","2000","0.16"
"Guinea-Bissau","Other Fuel Combustion","1999","0.16"
"Guinea-Bissau","Other Fuel Combustion","1998","0.15"
"Guinea-Bissau","Other Fuel Combustion","1997","0.15"
"Guinea-Bissau","Other Fuel Combustion","1996","0.15"
"Guinea-Bissau","Other Fuel Combustion","1995","0.14"
"Guinea-Bissau","Other Fuel Combustion","1994","0.14"
"Guinea-Bissau","Other Fuel Combustion","1993","0.14"
"Guinea-Bissau","Other Fuel Combustion","1992","0.14"
"Guinea-Bissau","Other Fuel Combustion","1991","0.14"
"Guinea-Bissau","Other Fuel Combustion","1990","0.14"
"Greece","Other Fuel Combustion","2018","0.20"
"Greece","Other Fuel Combustion","2017","0.20"
"Greece","Other Fuel Combustion","2016","0.20"
"Greece","Other Fuel Combustion","2015","0.22"
"Greece","Other Fuel Combustion","2014","0.20"
"Greece","Other Fuel Combustion","2013","0.22"
"Greece","Other Fuel Combustion","2012","0.25"
"Greece","Other Fuel Combustion","2011","0.26"
"Greece","Other Fuel Combustion","2010","0.26"
"Greece","Other Fuel Combustion","2009","0.23"
"Greece","Other Fuel Combustion","2008","0.24"
"Greece","Other Fuel Combustion","2007","0.25"
"Greece","Other Fuel Combustion","2006","0.25"
"Greece","Other Fuel Combustion","2005","0.25"
"Greece","Other Fuel Combustion","2004","0.26"
"Greece","Other Fuel Combustion","2003","0.25"
"Greece","Other Fuel Combustion","2002","0.25"
"Greece","Other Fuel Combustion","2001","0.28"
"Greece","Other Fuel Combustion","2000","0.29"
"Greece","Other Fuel Combustion","1999","0.27"
"Greece","Other Fuel Combustion","1998","0.26"
"Greece","Other Fuel Combustion","1997","0.26"
"Greece","Other Fuel Combustion","1996","0.26"
"Greece","Other Fuel Combustion","1995","0.26"
"Greece","Other Fuel Combustion","1994","0.26"
"Greece","Other Fuel Combustion","1993","0.27"
"Greece","Other Fuel Combustion","1992","0.28"
"Greece","Other Fuel Combustion","1991","0.26"
"Greece","Other Fuel Combustion","1990","0.24"
"Lithuania","Other Fuel Combustion","2018","0.20"
"Lithuania","Other Fuel Combustion","2017","0.20"
"Lithuania","Other Fuel Combustion","2016","0.20"
"Lithuania","Other Fuel Combustion","2015","0.20"
"Lithuania","Other Fuel Combustion","2014","0.21"
"Lithuania","Other Fuel Combustion","2013","0.22"
"Lithuania","Other Fuel Combustion","2012","0.22"
"Lithuania","Other Fuel Combustion","2011","0.22"
"Lithuania","Other Fuel Combustion","2010","0.22"
"Lithuania","Other Fuel Combustion","2009","0.22"
"Lithuania","Other Fuel Combustion","2008","0.22"
"Lithuania","Other Fuel Combustion","2007","0.22"
"Lithuania","Other Fuel Combustion","2006","0.22"
"Lithuania","Other Fuel Combustion","2005","0.21"
"Lithuania","Other Fuel Combustion","2004","0.21"
"Lithuania","Other Fuel Combustion","2003","0.20"
"Lithuania","Other Fuel Combustion","2002","0.20"
"Lithuania","Other Fuel Combustion","2001","0.20"
"Lithuania","Other Fuel Combustion","2000","0.19"
"Lithuania","Other Fuel Combustion","1999","0.20"
"Lithuania","Other Fuel Combustion","1998","0.19"
"Lithuania","Other Fuel Combustion","1997","0.19"
"Lithuania","Other Fuel Combustion","1996","0.19"
"Lithuania","Other Fuel Combustion","1993","0.18"
"Lithuania","Other Fuel Combustion","1992","0.16"
"Lithuania","Other Fuel Combustion","1991","0.29"
"Lithuania","Other Fuel Combustion","1990","0.28"
"Mauritania","Other Fuel Combustion","2018","0.20"
"Mauritania","Other Fuel Combustion","2017","0.20"
"Mauritania","Other Fuel Combustion","2016","0.19"
"Mauritania","Other Fuel Combustion","2015","0.19"
"Mauritania","Other Fuel Combustion","2014","0.19"
"Mauritania","Other Fuel Combustion","2013","0.18"
"Mauritania","Other Fuel Combustion","2012","0.18"
"Mauritania","Other Fuel Combustion","2008","0.18"
"Mauritania","Other Fuel Combustion","2007","0.18"
"Mauritania","Other Fuel Combustion","2006","0.18"
"Mauritania","Other Fuel Combustion","2005","0.19"
"Mauritania","Other Fuel Combustion","2004","0.18"
"Mauritania","Other Fuel Combustion","2003","0.18"
"Mauritania","Other Fuel Combustion","2002","0.18"
"Mauritania","Other Fuel Combustion","1999","0.18"
"Mauritania","Other Fuel Combustion","1998","0.19"
"Mauritania","Other Fuel Combustion","1997","0.21"
"Mauritania","Other Fuel Combustion","1996","0.22"
"Mauritania","Other Fuel Combustion","1995","0.23"
"Mauritania","Other Fuel Combustion","1994","0.21"
"Mauritania","Other Fuel Combustion","1993","0.19"
"Mauritania","Other Fuel Combustion","1992","0.16"
"Mauritania","Other Fuel Combustion","1991","0.14"
"Mauritania","Other Fuel Combustion","1990","0.12"
"Eritrea","Other Fuel Combustion","2018","0.19"
"Eritrea","Other Fuel Combustion","2017","0.19"
"Eritrea","Other Fuel Combustion","2016","0.19"
"Eritrea","Other Fuel Combustion","2015","0.18"
"Eritrea","Other Fuel Combustion","2014","0.18"
"Eritrea","Other Fuel Combustion","2013","0.18"
"Eritrea","Other Fuel Combustion","2009","0.18"
"Eritrea","Other Fuel Combustion","2008","0.19"
"Eritrea","Other Fuel Combustion","2007","0.21"
"Eritrea","Other Fuel Combustion","2006","0.22"
"Eritrea","Other Fuel Combustion","2005","0.23"
"Eritrea","Other Fuel Combustion","2004","0.26"
"Eritrea","Other Fuel Combustion","2003","0.29"
"Eritrea","Other Fuel Combustion","2002","0.32"
"Eritrea","Other Fuel Combustion","2001","0.35"
"Eritrea","Other Fuel Combustion","2000","0.38"
"Eritrea","Other Fuel Combustion","1999","0.36"
"Eritrea","Other Fuel Combustion","1998","0.35"
"Eritrea","Other Fuel Combustion","1997","0.34"
"Eritrea","Other Fuel Combustion","1996","0.32"
"Eritrea","Other Fuel Combustion","1995","0.31"
"Eritrea","Other Fuel Combustion","1994","0.27"
"Eritrea","Other Fuel Combustion","1993","0.20"
"Eritrea","Other Fuel Combustion","1992","0.14"
"Ireland","Other Fuel Combustion","2018","0.19"
"Ireland","Other Fuel Combustion","2017","0.19"
"Ireland","Other Fuel Combustion","2016","0.19"
"Ireland","Other Fuel Combustion","2015","0.19"
"Ireland","Other Fuel Combustion","2014","0.20"
"Ireland","Other Fuel Combustion","2013","0.22"
"Ireland","Other Fuel Combustion","2012","0.21"
"Ireland","Other Fuel Combustion","2011","0.22"
"Ireland","Other Fuel Combustion","2010","0.23"
"Ireland","Other Fuel Combustion","2009","0.25"
"Ireland","Other Fuel Combustion","2008","0.24"
"Ireland","Other Fuel Combustion","2007","0.23"
"Ireland","Other Fuel Combustion","2006","0.24"
"Ireland","Other Fuel Combustion","2005","0.25"
"Ireland","Other Fuel Combustion","2004","0.24"
"Ireland","Other Fuel Combustion","2003","0.24"
"Ireland","Other Fuel Combustion","2002","0.25"
"Ireland","Other Fuel Combustion","2001","0.26"
"Ireland","Other Fuel Combustion","2000","0.27"
"Ireland","Other Fuel Combustion","1999","0.27"
"Ireland","Other Fuel Combustion","1998","0.33"
"Ireland","Other Fuel Combustion","1997","0.32"
"Ireland","Other Fuel Combustion","1996","0.35"
"Ireland","Other Fuel Combustion","1995","0.35"
"Ireland","Other Fuel Combustion","1994","0.38"
"Ireland","Other Fuel Combustion","1993","0.43"
"Ireland","Other Fuel Combustion","1992","0.44"
"Ireland","Other Fuel Combustion","1991","0.50"
"Ireland","Other Fuel Combustion","1990","0.51"
"Oman","Other Fuel Combustion","2018","0.18"
"Oman","Other Fuel Combustion","2017","0.18"
"Oman","Other Fuel Combustion","2016","0.18"
"Oman","Other Fuel Combustion","2013","0.16"
"Oman","Other Fuel Combustion","2012","0.15"
"Oman","Other Fuel Combustion","2011","0.15"
"Oman","Other Fuel Combustion","2010","0.14"
"Oman","Other Fuel Combustion","2009","0.12"
"Oman","Other Fuel Combustion","2008","0.11"
"Oman","Other Fuel Combustion","2007","0.09"
"Oman","Other Fuel Combustion","2006","0.08"
"Armenia","Other Fuel Combustion","2015","0.18"
"Armenia","Other Fuel Combustion","2014","0.18"
"Armenia","Other Fuel Combustion","2013","0.19"
"Armenia","Other Fuel Combustion","2012","0.19"
"Armenia","Other Fuel Combustion","2011","0.20"
"Armenia","Other Fuel Combustion","2010","0.21"
"Armenia","Other Fuel Combustion","2008","0.14"
"Armenia","Other Fuel Combustion","2007","0.10"
"Estonia","Other Fuel Combustion","2016","0.18"
"Estonia","Other Fuel Combustion","2015","0.14"
"Estonia","Other Fuel Combustion","2014","0.14"
"Estonia","Other Fuel Combustion","2013","0.15"
"Estonia","Other Fuel Combustion","2012","0.15"
"Estonia","Other Fuel Combustion","2011","0.14"
"Estonia","Other Fuel Combustion","2010","0.16"
"Estonia","Other Fuel Combustion","2009","0.15"
"Estonia","Other Fuel Combustion","2008","0.15"
"Estonia","Other Fuel Combustion","2007","0.14"
"Estonia","Other Fuel Combustion","2006","0.12"
"Estonia","Other Fuel Combustion","2005","0.12"
"Estonia","Other Fuel Combustion","2004","0.14"
"Estonia","Other Fuel Combustion","2003","0.14"
"Estonia","Other Fuel Combustion","2002","0.13"
"Estonia","Other Fuel Combustion","2001","0.13"
"Estonia","Other Fuel Combustion","2000","0.14"
"Estonia","Other Fuel Combustion","1999","0.14"
"Estonia","Other Fuel Combustion","1998","0.14"
"Estonia","Other Fuel Combustion","1997","0.18"
"Estonia","Other Fuel Combustion","1996","0.18"
"Estonia","Other Fuel Combustion","1995","0.15"
"Estonia","Other Fuel Combustion","1994","0.09"
"Estonia","Other Fuel Combustion","1993","0.08"
"Estonia","Other Fuel Combustion","1992","0.09"
"Estonia","Other Fuel Combustion","1991","0.13"
"Estonia","Other Fuel Combustion","1990","0.14"
"Slovenia","Other Fuel Combustion","2015","0.16"
"Slovenia","Other Fuel Combustion","2014","0.15"
"Slovenia","Other Fuel Combustion","2013","0.18"
"Slovenia","Other Fuel Combustion","2012","0.18"
"Slovenia","Other Fuel Combustion","2011","0.18"
"Slovenia","Other Fuel Combustion","2010","0.18"
"Slovenia","Other Fuel Combustion","2009","0.18"
"Slovenia","Other Fuel Combustion","2008","0.18"
"Slovenia","Other Fuel Combustion","2004","0.16"
"Slovenia","Other Fuel Combustion","2003","0.16"
"Slovenia","Other Fuel Combustion","2002","0.16"
"Slovenia","Other Fuel Combustion","2001","0.15"
"Slovenia","Other Fuel Combustion","2000","0.15"
"Slovenia","Other Fuel Combustion","1999","0.16"
"Slovenia","Other Fuel Combustion","1998","0.16"
"Slovenia","Other Fuel Combustion","1993","0.18"
"Slovenia","Other Fuel Combustion","1992","0.18"
"Slovenia","Other Fuel Combustion","1991","0.19"
"Slovenia","Other Fuel Combustion","1990","0.18"
"Latvia","Other Fuel Combustion","2018","0.15"
"Latvia","Other Fuel Combustion","2017","0.15"
"Latvia","Other Fuel Combustion","2016","0.16"
"Latvia","Other Fuel Combustion","2015","0.16"
"Latvia","Other Fuel Combustion","2013","0.18"
"Latvia","Other Fuel Combustion","2012","0.19"
"Latvia","Other Fuel Combustion","2011","0.18"
"Latvia","Other Fuel Combustion","2010","0.18"
"Latvia","Other Fuel Combustion","2009","0.21"
"Latvia","Other Fuel Combustion","2008","0.19"
"Latvia","Other Fuel Combustion","2007","0.22"
"Latvia","Other Fuel Combustion","2006","0.22"
"Latvia","Other Fuel Combustion","2005","0.23"
"Latvia","Other Fuel Combustion","2004","0.23"
"Latvia","Other Fuel Combustion","2003","0.22"
"Latvia","Other Fuel Combustion","2002","0.22"
"Latvia","Other Fuel Combustion","2001","0.23"
"Latvia","Other Fuel Combustion","2000","0.20"
"Latvia","Other Fuel Combustion","1999","0.22"
"Latvia","Other Fuel Combustion","1998","0.22"
"Latvia","Other Fuel Combustion","1997","0.24"
"Latvia","Other Fuel Combustion","1996","0.26"
"Latvia","Other Fuel Combustion","1995","0.25"
"Latvia","Other Fuel Combustion","1994","0.25"
"Latvia","Other Fuel Combustion","1993","0.25"
"Latvia","Other Fuel Combustion","1992","0.24"
"Latvia","Other Fuel Combustion","1991","0.27"
"Latvia","Other Fuel Combustion","1990","0.25"
"Macedonia","Other Fuel Combustion","2018","0.15"
"Macedonia","Other Fuel Combustion","2017","0.15"
"Macedonia","Other Fuel Combustion","2016","0.15"
"Macedonia","Other Fuel Combustion","2015","0.15"
"Macedonia","Other Fuel Combustion","2014","0.16"
"Macedonia","Other Fuel Combustion","2013","0.16"
"Macedonia","Other Fuel Combustion","2012","0.16"
